,doc,word,freq
4769,61,116,1
4770,61,117,1
4771,61,118,1
4772,61,125,1
4773,61,85,1
4774,61,127,3
4775,62,128,1
4776,62,1,2
4777,62,130,3
4778,62,3,2
4779,62,4,1
4780,62,5,2
4781,62,6,2
4782,62,136,4
4783,62,137,3
4784,62,11,5
4785,62,2,1
4786,62,142,1
4787,62,143,2
4788,62,16,2
4789,62,17,1
4790,62,18,3
4791,62,19,7
4792,62,20,1
4793,62,22,2
4794,62,23,1
4795,62,132,2
4796,62,26,1
4797,62,29,1
4798,62,30,2
4799,62,31,6
4800,62,35,1
4801,62,37,2
4802,62,38,2
4803,62,39,1
4804,62,41,1
4805,62,42,4
4806,62,44,2
4807,62,45,11
4808,62,46,1
4809,62,47,1
4810,62,54,1
4811,62,55,3
4812,62,56,1
4813,62,57,2
4814,62,59,2
4815,62,63,1
4816,62,79,1
4817,62,65,1
4818,62,66,4
4819,62,67,1
4820,62,69,8
4821,62,70,2
4822,62,74,3
4823,62,75,1
4824,62,76,4
4825,62,77,1
4826,62,78,2
4827,62,13,1
4828,62,80,1
4829,62,84,1
4830,62,85,1
4831,62,89,2
4832,62,90,1
4833,62,91,10
4834,62,93,1
4835,62,94,4
4836,62,144,1
4837,62,98,2
4838,62,99,2
4839,62,102,6
4840,62,105,2
4841,62,108,5
4842,62,109,1
4843,62,110,2
4844,62,111,1
4845,62,113,1
4846,62,115,1
4847,62,117,3
4848,62,119,2
4849,62,121,2
4850,62,122,1
4851,62,126,1
4852,63,1,3
4853,63,2,1
4854,63,3,4
4855,63,5,5
4856,63,6,1
4857,63,9,4
4858,63,10,1
4859,63,11,3
4860,63,13,3
4861,63,15,2
4862,63,17,1
4863,63,18,4
4864,63,19,4
4865,63,20,1
4866,63,22,2
4867,63,26,1
4868,63,28,1
4869,63,29,1
4870,63,31,3
4871,63,32,1
4872,63,33,1
4873,63,34,1
4874,63,37,3
4875,63,38,2
4876,63,39,1
4877,63,41,2
4878,63,45,9
4879,63,47,8
4880,63,51,1
4881,63,54,1
4882,63,55,1
4883,63,59,1
4884,63,61,1
4885,63,63,2
4886,63,69,1
4887,63,70,1
4888,63,72,1
4889,63,73,2
4890,63,76,3
4891,63,77,4
4892,63,78,4
4893,63,79,9
4894,63,80,3
4895,63,82,1
4896,63,85,1
4897,63,87,1
4898,63,88,2
4899,63,89,1
4900,63,91,5
4901,63,93,1
4902,63,94,2
4903,63,98,1
4904,63,99,1
4905,63,101,1
4906,63,102,9
4907,63,103,7
4908,63,105,2
4909,63,107,2
4910,63,108,2
4911,63,109,1
4912,63,111,1
4913,63,114,1
4914,63,115,7
4915,63,116,2
4916,63,117,5
4917,63,118,1
4918,63,119,1
4919,63,121,3
4920,63,122,3
4921,63,124,1
4922,63,125,1
4923,63,126,2
4924,63,127,1
4925,63,128,7
4926,63,129,5
4927,63,130,2
4928,63,131,2
4929,63,132,5
4930,63,133,1
4931,63,134,1
4932,63,136,3
4933,63,137,1
4934,63,138,6
4935,63,139,2
4936,63,142,2
4937,63,144,3
4938,64,128,3
4939,64,129,2
4940,64,130,1
4941,64,131,3
4942,64,4,2
4943,64,133,1
4944,64,6,1
4945,64,135,1
4946,64,8,1
4947,64,9,2
4948,64,11,8
4949,64,140,2
4950,64,14,1
4951,64,19,1
4952,64,134,2
4953,64,22,1
4954,64,137,3
4955,64,132,1
4956,64,28,4
4957,64,31,3
4958,64,33,1
4959,64,34,1
4960,64,37,3
4961,64,38,2
4962,64,41,1
4963,64,45,12
4964,64,46,2
4965,64,47,1
4966,64,49,1
4967,64,50,1
4968,64,55,3
4969,64,57,1
4970,64,61,1
4971,64,62,1
4972,64,67,2
4973,64,70,3
4974,64,72,1
4975,64,76,2
4976,64,79,2
4977,64,80,1
4978,64,139,1
4979,64,85,2
4980,64,87,1
4981,64,94,5
4982,64,96,2
4983,64,3,1
4984,64,98,3
4985,64,100,1
4986,64,102,2
4987,64,103,2
4988,64,105,1
4989,64,107,3
4990,64,108,3
4991,64,111,1
4992,64,113,1
4993,64,114,3
4994,64,117,1
4995,64,118,1
4996,64,119,2
4997,64,120,2
4998,64,121,1
4999,64,124,2
5000,64,125,1
5001,64,126,2
5002,64,127,1
5003,65,128,3
5004,65,132,3
5005,65,5,4
5006,65,134,1
5007,65,9,2
5008,65,139,5
5009,65,140,2
5010,65,141,4
5011,65,14,1
5012,65,16,1
5013,65,18,1
5014,65,19,5
5015,65,22,1
5016,65,23,1
5017,65,137,3
5018,65,26,1
5019,65,28,1
5020,65,31,4
5021,65,32,1
5022,65,33,1
5023,65,35,2
5024,65,6,1
5025,65,41,3
5026,65,42,1
5027,65,43,1
5028,65,45,1
5029,65,46,4
5030,65,47,1
5031,65,51,1
5032,65,52,1
5033,65,54,2
5034,65,55,1
5035,65,57,1
5036,65,59,2
5037,65,60,2
5038,65,61,1
5039,65,62,2
5040,65,65,1
5041,65,66,2
5042,65,11,3
5043,65,70,2
5044,65,12,2
5045,65,74,1
5046,65,76,1
5047,65,81,2
5048,65,84,3
5049,65,89,1
5050,65,90,2
5051,65,91,2
5052,65,94,1
5053,65,95,4
5054,65,96,1
5055,65,67,1
5056,65,99,2
5057,65,101,1
5058,65,103,1
5059,65,106,1
5060,65,107,5
5061,65,108,4
5062,65,109,4
5063,65,73,1
5064,65,113,2
5065,65,114,2
5066,65,115,1
5067,65,117,3
5068,65,119,1
5069,65,121,3
5070,65,125,1
5071,65,126,1
5072,65,127,3
5073,66,128,4
5074,66,2,1
5075,66,131,3
5076,66,132,2
5077,66,5,1
5078,66,6,1
5079,66,7,1
5080,66,136,4
5081,66,137,2
5082,66,10,2
5083,66,11,9
5084,66,140,1
5085,66,13,1
5086,66,142,2
5087,66,16,4
5088,66,17,2
5089,66,18,2
5090,66,19,2
5091,66,20,1
5092,66,21,1
5093,66,22,5
5094,66,26,2
5095,66,28,3
5096,66,30,1
5097,66,32,3
5098,66,36,1
5099,66,37,2
5100,66,38,1
5101,66,40,2
5102,66,41,3
5103,66,42,7
5104,66,135,2
5105,66,45,2
5106,66,48,1
5107,66,52,3
5108,66,53,1
5109,66,61,1
5110,66,66,1
5111,66,67,5
5112,66,70,1
5113,66,73,1
5114,66,74,1
5115,66,75,2
5116,66,76,1
5117,66,77,2
5118,66,78,1
5119,66,83,1
5120,66,84,5
5121,66,43,1
5122,66,87,4
5123,66,88,1
5124,66,89,6
5125,66,90,5
5126,66,91,2
5127,66,94,2
5128,66,96,1
5129,66,97,1
5130,66,98,2
5131,66,99,1
5132,66,100,5
5133,66,101,4
5134,66,102,1
5135,66,103,4
5136,66,144,5
5137,66,108,3
5138,66,112,1
5139,66,113,1
5140,66,114,4
5141,66,115,4
5142,66,116,1
5143,66,117,1
5144,66,120,1
5145,66,121,2
5146,66,125,1
5147,66,127,2
5148,67,128,4
5149,67,129,2
5150,67,130,1
5151,67,131,1
5152,67,132,1
5153,67,5,2
5154,67,134,4
5155,67,135,1
5156,67,136,4
5157,67,137,3
5158,67,138,1
5159,67,11,4
5160,67,141,5
5161,67,142,1
5162,67,144,1
5163,67,20,1
5164,67,22,2
5165,67,23,2
5166,67,4,1
5167,67,26,1
5168,67,27,1
5169,67,31,2
5170,67,32,5
5171,67,33,2
5172,67,34,5
5173,67,6,2
5174,67,36,1
5175,67,37,2
5176,67,39,2
5177,67,40,2
5178,67,41,2
5179,67,42,6
5180,67,45,10
5181,67,46,3
5182,67,52,1
5183,67,9,1
5184,67,57,1
5185,67,58,1
5186,67,59,1
5187,67,60,1
5188,67,62,1
5189,67,2,1
5190,67,67,1
5191,67,68,2
5192,67,69,2
5193,67,70,3
5194,67,71,2
5195,67,72,1
5196,67,73,1
5197,67,74,1
5198,67,75,1
5199,67,76,5
5200,67,78,1
5201,67,82,1
5202,67,83,1
5203,67,84,4
5204,67,66,1
5205,67,86,1
5206,67,90,1
5207,67,91,4
5208,67,93,3
5209,67,96,1
5210,67,98,5
5211,67,99,2
5212,67,100,1
5213,67,101,1
5214,67,103,1
5215,67,104,1
5216,67,107,1
5217,67,108,7
5218,67,109,5
5219,67,114,4
5220,67,115,2
5221,67,117,1
5222,67,118,1
5223,67,119,2
5224,67,121,6
5225,67,85,1
5226,67,127,1
5227,68,2,1
5228,68,3,1
5229,68,132,2
5230,68,5,3
5231,68,134,2
5232,68,135,1
5233,68,136,2
5234,68,9,2
5235,68,10,1
5236,68,11,5
5237,68,13,1
5238,68,14,2
5239,68,16,2
5240,68,17,1
5241,68,131,1
5242,68,20,1
5243,68,22,1
5244,68,23,1
5245,68,24,1
5246,68,25,2
5247,68,26,2
5248,68,27,1
5249,68,28,2
5250,68,31,1
5251,68,133,1
5252,68,34,1
5253,68,36,2
5254,68,37,1
5255,68,39,2
5256,68,40,1
5257,68,41,4
5258,68,42,1
5259,68,43,1
5260,68,45,2
5261,68,47,1
5262,68,51,1
5263,68,53,1
5264,68,138,1
5265,68,137,2
5266,68,56,1
5267,68,57,1
5268,68,59,1
5269,68,61,1
5270,68,62,2
5271,68,19,2
5272,68,65,1
5273,68,66,1
5274,68,68,1
5275,68,69,4
5276,68,73,2
5277,68,74,2
5278,68,75,1
5279,68,76,1
5280,68,77,4
5281,68,78,1
5282,68,79,1
5283,68,81,1
5284,68,83,1
5285,68,142,1
5286,68,89,2
5287,68,90,2
5288,68,91,4
5289,68,94,2
5290,68,95,2
5291,68,144,5
5292,68,98,5
5293,68,99,3
5294,68,100,1
5295,68,101,1
5296,68,105,1
5297,68,107,1
5298,68,108,6
5299,68,109,1
5300,68,110,1
5301,68,141,2
5302,68,115,1
5303,68,116,3
5304,68,118,2
5305,68,119,1
5306,68,121,5
5307,68,124,1
5308,68,125,2
5309,68,4,2
5310,68,127,3
5311,69,1,1
5312,69,130,1
5313,69,132,1
5314,69,134,1
5315,69,136,2
5316,69,137,1
5317,69,10,2
5318,69,11,4
5319,69,140,2
5320,69,141,2
5321,69,142,1
5322,69,16,3
5323,69,17,1
5324,69,24,1
5325,69,28,2
5326,69,31,1
5327,69,32,3
5328,69,33,2
5329,69,34,2
5330,69,38,1
5331,69,39,1
5332,69,40,1
5333,69,42,4
5334,69,45,2
5335,69,47,1
5336,69,51,1
5337,69,52,6
5338,69,53,1
5339,69,9,1
5340,69,56,1
5341,69,13,2
5342,69,66,1
5343,69,69,1
5344,69,70,2
5345,69,73,4
5346,69,74,1
5347,69,78,4
5348,69,79,1
5349,69,80,2
5350,69,82,2
5351,69,84,2
5352,69,87,1
5353,69,91,2
5354,69,92,1
5355,69,94,1
5356,69,144,1
5357,69,98,4
5358,69,100,3
5359,69,101,1
5360,69,102,2
5361,69,103,1
5362,69,108,1
5363,69,109,1
5364,69,111,2
5365,69,113,2
5366,69,114,2
5367,69,115,2
5368,69,116,1
5369,69,117,2
5370,69,124,1
5371,69,125,2
5372,70,128,3
5373,70,129,1
5374,70,130,2
5375,70,3,1
5376,70,5,4
5377,70,134,4
5378,70,7,1
5379,70,136,3
5380,70,9,3
5381,70,138,3
5382,70,139,2
5383,70,142,4
5384,70,144,1
5385,70,43,1
5386,70,18,1
5387,70,19,9
5388,70,22,4
5389,70,23,2
5390,70,98,1
5391,70,27,1
5392,70,28,1
5393,70,29,2
5394,70,30,1
5395,70,133,3
5396,70,32,1
5397,70,34,1
5398,70,35,1
5399,70,36,1
5400,70,37,1
5401,70,38,4
5402,70,39,3
5403,70,40,6
5404,70,41,1
5405,70,42,6
5406,70,135,1
5407,70,45,10
5408,70,46,1
5409,70,47,2
5410,70,52,3
5411,70,137,2
5412,70,59,3
5413,70,10,4
5414,70,63,1
5415,70,67,1
5416,70,68,2
5417,70,69,5
5418,70,70,1
5419,70,71,2
5420,70,73,3
5421,70,131,3
5422,70,75,4
5423,70,76,4
5424,70,77,1
5425,70,78,2
5426,70,79,4
5427,70,11,8
5428,70,81,2
5429,70,83,1
5430,70,84,1
5431,70,14,1
5432,70,87,3
5433,70,90,2
5434,70,91,5
5435,70,92,1
5436,70,93,1
5437,70,94,1
5438,70,95,2
5439,70,16,2
5440,70,61,1
5441,70,99,3
5442,70,100,5
5443,70,102,1
5444,70,103,4
5445,70,105,2
5446,70,106,1
5447,70,108,9
5448,70,109,1
5449,70,111,1
5450,70,114,4
5451,70,115,5
5452,70,116,2
5453,70,117,2
5454,70,118,2
5455,70,122,1
5456,70,127,2
5457,71,1,1
5458,71,2,1
5459,71,5,2
5460,71,7,1
5461,71,9,2
5462,71,10,1
5463,71,11,11
5464,71,13,2
5465,71,15,1
5466,71,25,2
5467,71,28,1
5468,71,29,1
5469,71,31,1
5470,71,33,1
5471,71,34,2
5472,71,35,1
5473,71,36,1
5474,71,37,1
5475,71,38,1
5476,71,39,1
5477,71,40,1
5478,71,41,3
5479,71,43,1
5480,71,44,1
5481,71,45,1
5482,71,46,2
5483,71,47,4
5484,71,48,2
5485,71,53,1
5486,71,55,1
5487,71,57,4
5488,71,58,1
5489,71,59,2
5490,71,61,1
5491,71,62,3
5492,71,66,4
5493,71,67,6
5494,71,68,1
5495,71,70,1
5496,71,73,2
5497,71,74,1
5498,71,75,1
5499,71,76,4
5500,71,77,4
5501,71,78,4
5502,71,80,1
5503,71,81,3
5504,71,83,1
5505,71,88,1
5506,71,90,7
5507,71,91,2
5508,71,92,1
5509,71,95,4
5510,71,96,1
5511,71,98,1
5512,71,99,1
5513,71,100,1
5514,71,102,1
5515,71,103,3
5516,71,107,3
5517,71,108,2
5518,71,109,1
5519,71,110,1
5520,71,112,3
5521,71,113,1
5522,71,114,1
5523,71,115,2
5524,71,116,1
5525,71,117,1
5526,71,121,2
5527,71,122,1
5528,71,125,1
5529,71,126,3
5530,71,127,9
5531,71,128,1
5532,71,130,1
5533,71,131,6
5534,71,132,2
5535,71,133,2
5536,71,134,5
5537,71,135,1
5538,71,136,1
5539,71,137,9
5540,71,139,1
5541,71,140,4
5542,71,141,2
5543,71,144,1
5544,72,128,3
5545,72,131,1
5546,72,4,1
5547,72,133,1
5548,72,134,1
5549,72,136,2
5550,72,9,3
5551,72,10,2
5552,72,139,2
5553,72,140,2
5554,72,13,1
5555,72,14,1
5556,72,144,1
5557,72,17,1
5558,72,19,4
5559,72,26,1
5560,72,28,6
5561,72,29,1
5562,72,31,2
5563,72,32,2
5564,72,34,4
5565,72,37,5
5566,72,40,3
5567,72,42,1
5568,72,45,10
5569,72,46,1
5570,72,47,1
5571,72,52,1
5572,72,53,1
5573,72,137,1
5574,72,6,1
5575,72,59,3
5576,72,60,1
5577,72,138,1
5578,72,11,4
5579,72,68,2
5580,72,69,2
5581,72,70,3
5582,72,72,1
5583,72,73,2
5584,72,74,3
5585,72,55,2
5586,72,77,1
5587,72,78,4
5588,72,79,12
5589,72,85,1
5590,72,90,1
5591,72,91,3
5592,72,93,3
5593,72,94,3
5594,72,96,1
5595,72,97,1
5596,72,99,1
5597,72,100,2
5598,72,101,2
5599,72,102,4
5600,72,103,1
5601,72,105,1
5602,72,107,1
5603,72,108,1
5604,72,110,1
5605,72,113,1
5606,72,114,1
5607,72,115,7
5608,72,116,2
5609,72,118,1
5610,72,119,1
5611,72,121,2
5612,72,122,1
5613,72,123,1
5614,72,16,1
5615,72,125,1
5616,72,127,3
5617,73,1,1
5618,73,2,1
5619,73,5,2
5620,73,9,8
5621,73,10,4
5622,73,11,5
5623,73,16,1
5624,73,17,1
5625,73,18,3
5626,73,19,6
5627,73,23,2
5628,73,25,1
5629,73,27,2
5630,73,28,3
5631,73,29,2
5632,73,31,3
5633,73,32,2
5634,73,33,2
5635,73,34,1
5636,73,35,1
5637,73,36,1
5638,73,37,1
5639,73,38,3
5640,73,39,1
5641,73,41,6
5642,73,42,3
5643,73,45,13
5644,73,47,1
5645,73,51,1
5646,73,52,2
5647,73,55,1
5648,73,56,3
5649,73,57,3
5650,73,58,1
5651,73,61,2
5652,73,63,1
5653,73,66,1
5654,73,67,3
5655,73,69,3
5656,73,70,1
5657,73,72,1
5658,73,73,2
5659,73,74,1
5660,73,75,1
5661,73,76,2
5662,73,77,1
5663,73,79,1
5664,73,82,3
5665,73,83,1
5666,73,84,1
5667,73,87,1
5668,73,90,5
5669,73,91,2
5670,73,93,2
5671,73,94,2
5672,73,95,1
5673,73,98,1
5674,73,99,2
5675,73,100,1
5676,73,102,3
5677,73,103,2
5678,73,105,2
5679,73,106,1
5680,73,108,5
5681,73,109,2
5682,73,111,2
5683,73,113,1
5684,73,114,7
5685,73,115,1
5686,73,117,2
5687,73,120,3
5688,73,121,2
5689,73,126,2
5690,73,127,1
5691,73,128,1
5692,73,129,1
5693,73,132,1
5694,73,134,2
5695,73,135,1
5696,73,136,2
5697,73,137,5
5698,73,138,1
5699,73,139,1
5700,73,141,3
5701,73,143,1
5702,73,144,1
5703,74,129,1
5704,74,130,1
5705,74,3,1
5706,74,5,1
5707,74,6,1
5708,74,136,3
5709,74,139,1
5710,74,140,1
5711,74,142,1
5712,74,17,4
5713,74,31,3
5714,74,32,1
5715,74,35,2
5716,74,36,1
5717,74,42,2
5718,74,45,1
5719,74,46,1
5720,74,52,1
5721,74,53,2
5722,74,57,1
5723,74,59,1
5724,74,68,1
5725,74,69,4
5726,74,74,2
5727,74,76,1
5728,74,80,2
5729,74,86,1
5730,74,89,2
5731,74,94,2
5732,74,99,1
5733,74,100,2
5734,74,101,2
5735,74,105,1
5736,74,109,1
5737,74,114,1
5738,74,118,1
5739,74,125,1
5740,75,1,2
5741,75,5,3
5742,75,9,2
5743,75,11,1
5744,75,14,1
5745,75,15,2
5746,75,17,1
5747,75,19,1
5748,75,20,1
5749,75,22,3
5750,75,23,1
5751,75,24,1
5752,75,25,1
5753,75,26,2
5754,75,27,1
5755,75,28,1
5756,75,29,1
5757,75,31,2
5758,75,33,1
5759,75,35,1
5760,75,37,3
5761,75,38,2
5762,75,41,2
5763,75,42,2
5764,75,43,1
5765,75,45,3
5766,75,47,1
5767,75,53,3
5768,75,54,1
5769,75,55,1
5770,75,57,1
5771,75,62,1
5772,75,63,1
5773,75,64,1
5774,75,66,1
5775,75,67,1
5776,75,69,2
5777,75,70,2
5778,75,73,1
5779,75,74,2
5780,75,75,2
5781,75,76,1
5782,75,77,1
5783,75,78,1
5784,75,79,4
5785,75,80,6
5786,75,81,2
5787,75,84,1
5788,75,85,3
5789,75,91,3
5790,75,93,1
5791,75,94,2
5792,75,95,1
5793,75,96,2
5794,75,97,2
5795,75,98,2
5796,75,102,6
5797,75,103,1
5798,75,105,1
5799,75,106,1
5800,75,107,3
5801,75,108,1
5802,75,109,3
5803,75,110,2
5804,75,111,3
5805,75,113,2
5806,75,114,2
5807,75,115,3
5808,75,116,1
5809,75,118,1
5810,75,121,1
5811,75,124,1
5812,75,126,1
5813,75,127,1
5814,75,128,2
5815,75,129,1
5816,75,131,1
5817,75,132,3
5818,75,134,2
5819,75,135,1
5820,75,136,2
5821,75,137,1
5822,75,139,3
5823,75,141,1
5824,75,142,3
5825,75,144,2
5826,76,128,1
5827,76,129,1
5828,76,3,1
5829,76,5,2
5830,76,134,1
5831,76,8,2
5832,76,137,1
5833,76,11,2
5834,76,142,2
5835,76,15,2
5836,76,16,1
5837,76,18,1
5838,76,19,3
5839,76,20,3
5840,76,26,2
5841,76,29,4
5842,76,30,1
5843,76,31,2
5844,76,133,1
5845,76,35,1
5846,76,36,4
5847,76,37,1
5848,76,38,1
5849,76,49,1
5850,76,40,1
5851,76,41,1
5852,76,45,7
5853,76,46,3
5854,76,47,1
5855,76,136,3
5856,76,51,1
5857,76,52,2
5858,76,55,1
5859,76,57,1
5860,76,60,1
5861,76,66,1
5862,76,69,1
5863,76,70,1
5864,76,74,3
5865,76,75,1
5866,76,76,3
5867,76,77,2
5868,76,79,2
5869,76,81,1
5870,76,14,1
5871,76,87,1
5872,76,89,1
5873,76,91,8
5874,76,92,1
5875,76,94,4
5876,76,144,1
5877,76,98,3
5878,76,99,1
5879,76,100,2
5880,76,9,1
5881,76,102,4
5882,76,103,2
5883,76,104,1
5884,76,105,1
5885,76,108,3
5886,76,111,1
5887,76,114,1
5888,76,115,7
5889,76,116,1
5890,76,117,2
5891,76,119,1
5892,76,121,1
5893,76,123,1
5894,76,143,1
5895,76,127,2
5896,77,130,2
5897,77,3,1
5898,77,5,2
5899,77,134,1
5900,77,135,1
5901,77,136,1
5902,77,9,1
5903,77,11,1
5904,77,12,1
5905,77,2,1
5906,77,142,1
5907,77,144,1
5908,77,19,1
5909,77,22,1
5910,77,26,1
5911,77,27,2
5912,77,28,2
5913,77,31,1
5914,77,32,1
5915,77,38,1
5916,77,41,1
5917,77,42,2
5918,77,43,1
5919,77,45,1
5920,77,46,2
5921,77,47,1
5922,77,52,1
5923,77,137,1
5924,77,57,1
5925,77,58,2
5926,77,62,2
5927,77,66,2
5928,77,139,1
5929,77,69,1
5930,77,70,1
5931,77,97,1
5932,77,74,2
5933,77,75,1
5934,77,76,3
5935,77,79,2
5936,77,141,1
5937,77,82,1
5938,77,83,2
5939,77,90,1
5940,77,91,1
5941,77,94,2
5942,77,95,1
5943,77,96,1
5944,77,16,1
5945,77,99,1
5946,77,101,1
5947,77,102,1
5948,77,103,1
5949,77,107,1
5950,77,108,2
5951,77,109,1
5952,77,114,2
5953,77,115,2
5954,77,117,1
5955,77,118,1
5956,77,119,2
5957,77,124,2
5958,78,3,3
5959,78,5,4
5960,78,6,1
5961,78,9,2
5962,78,14,1
5963,78,15,1
5964,78,16,1
5965,78,17,2
5966,78,18,1
5967,78,19,2
5968,78,25,2
5969,78,26,3
5970,78,27,1
5971,78,28,1
5972,78,31,2
5973,78,32,3
5974,78,33,1
5975,78,36,1
5976,78,37,1
5977,78,38,1
5978,78,40,1
5979,78,41,5
5980,78,42,1
5981,78,45,5
5982,78,46,2
5983,78,47,2
5984,78,48,1
5985,78,49,1
5986,78,50,1
5987,78,53,1
5988,78,54,1
5989,78,55,1
5990,78,57,3
5991,78,58,1
5992,78,59,2
5993,78,62,4
5994,78,64,1
5995,78,66,2
5996,78,67,1
5997,78,70,4
5998,78,72,1
5999,78,73,1
6000,78,74,3
6001,78,76,1
6002,78,77,1
6003,78,79,1
6004,78,80,2
6005,78,81,1
6006,78,83,2
6007,78,84,1
6008,78,89,1
6009,78,90,3
6010,78,91,2
6011,78,94,4
6012,78,95,2
6013,78,96,1
6014,78,97,4
6015,78,98,5
6016,78,99,2
6017,78,100,3
6018,78,101,5
6019,78,103,2
6020,78,104,2
6021,78,106,1
6022,78,107,2
6023,78,108,1
6024,78,109,2
6025,78,111,2
6026,78,112,3
6027,78,114,1
6028,78,117,2
6029,78,121,5
6030,78,123,2
6031,78,124,1
6032,78,125,2
6033,78,126,1
6034,78,127,2
6035,78,131,1
6036,78,132,1
6037,78,134,7
6038,78,136,2
6039,78,140,4
6040,78,141,4
6041,78,142,2
6042,78,143,1
6043,78,144,2
6044,79,128,1
6045,79,1,2
6046,79,131,1
6047,79,132,1
6048,79,133,1
6049,79,134,2
6050,79,136,1
6051,79,9,1
6052,79,10,1
6053,79,11,2
6054,79,140,1
6055,79,142,2
6056,79,143,1
6057,79,144,1
6058,79,19,4
6059,79,20,2
6060,79,23,1
6061,79,25,1
6062,79,26,1
6063,79,27,1
6064,79,30,1
6065,79,32,2
6066,79,35,2
6067,79,38,2
6068,79,39,1
6069,79,40,2
6070,79,41,2
6071,79,42,1
6072,79,45,4
6073,79,49,1
6074,79,52,1
6075,79,53,2
6076,79,62,1
6077,79,66,1
6078,79,139,3
6079,79,70,2
6080,79,71,1
6081,79,73,4
6082,79,74,1
6083,79,75,1
6084,79,76,4
6085,79,78,2
6086,79,81,1
6087,79,87,1
6088,79,90,1
6089,79,91,1
6090,79,94,2
6091,79,95,4
6092,79,3,1
6093,79,16,1
6094,79,98,1
6095,79,100,3
6096,79,102,1
6097,79,97,1
6098,79,104,2
6099,79,107,2
6100,79,108,3
6101,79,109,4
6102,79,111,2
6103,79,112,1
6104,79,114,2
6105,79,115,2
6106,79,117,1
6107,79,119,1
6108,79,121,1
6109,79,127,2
6110,80,1,1
6111,80,2,1
6112,80,3,1
6113,80,5,3
6114,80,9,2
6115,80,10,1
6116,80,11,10
6117,80,13,4
6118,80,15,1
6119,80,16,1
6120,80,17,3
6121,80,19,3
6122,80,22,2
6123,80,23,2
6124,80,24,1
6125,80,25,6
6126,80,26,1
6127,80,28,1
6128,80,31,1
6129,80,34,7
6130,80,35,3
6131,80,37,1
6132,80,38,2
6133,80,39,2
6134,80,40,4
6135,80,41,3
6136,80,42,3
6137,80,43,3
6138,80,44,2
6139,80,45,8
6140,80,46,2
6141,80,47,1
6142,80,49,2
6143,80,51,2
6144,80,52,1
6145,80,53,2
6146,80,57,2
6147,80,58,1
6148,80,59,2
6149,80,61,3
6150,80,62,2
6151,80,66,1
6152,80,67,4
6153,80,68,2
6154,80,69,1
6155,80,70,1
6156,80,71,1
6157,80,72,2
6158,80,73,1
6159,80,74,2
6160,80,75,4
6161,80,76,3
6162,80,77,4
6163,80,78,2
6164,80,79,3
6165,80,81,1
6166,80,84,1
6167,80,87,2
6168,80,89,2
6169,80,90,5
6170,80,91,3
6171,80,92,1
6172,80,93,2
6173,80,94,1
6174,80,95,2
6175,80,98,3
6176,80,99,1
6177,80,100,2
6178,80,102,3
6179,80,105,1
6180,80,107,5
6181,80,108,2
6182,80,110,2
6183,80,113,2
6184,80,114,2
6185,80,115,2
6186,80,116,9
6187,80,117,1
6188,80,118,1
6189,80,121,1
6190,80,124,2
6191,80,125,2
6192,80,126,1
6193,80,127,4
6194,80,128,1
6195,80,129,1
6196,80,131,4
6197,80,132,1
6198,80,133,1
6199,80,134,1
6200,80,136,2
6201,80,137,5
6202,80,140,2
6203,80,141,2
6204,80,142,2
6205,80,143,1
6206,80,144,4
6207,81,128,3
6208,81,134,3
6209,81,9,5
6210,81,139,2
6211,81,140,2
6212,81,141,2
6213,81,14,1
6214,81,15,2
6215,81,144,1
6216,81,17,1
6217,81,18,3
6218,81,67,6
6219,81,22,1
6220,81,23,1
6221,81,24,1
6222,81,28,7
6223,81,29,1
6224,81,32,2
6225,81,6,2
6226,81,38,1
6227,81,40,4
6228,81,41,3
6229,81,42,1
6230,81,44,1
6231,81,45,3
6232,81,52,1
6233,81,54,1
6234,81,137,2
6235,81,61,1
6236,81,62,1
6237,81,65,1
6238,81,66,1
6239,81,11,7
6240,81,69,3
6241,81,70,4
6242,81,71,1
6243,81,73,1
6244,81,75,1
6245,81,77,1
6246,81,79,1
6247,81,81,1
6248,81,83,1
6249,81,84,2
6250,81,142,1
6251,81,86,2
6252,81,89,1
6253,81,90,4
6254,81,143,1
6255,81,93,2
6256,81,95,6
6257,81,96,1
6258,81,16,1
6259,81,98,3
6260,81,100,2
6261,81,101,2
6262,81,105,2
6263,81,107,3
6264,81,108,5
6265,81,111,1
6266,81,112,3
6267,81,113,1
6268,81,114,2
6269,81,19,1
6270,81,116,2
6271,81,117,2
6272,81,120,1
6273,81,121,1
6274,81,122,1
6275,81,125,1
6276,82,128,3
6277,82,129,2
6278,82,130,1
6279,82,3,1
6280,82,132,1
6281,82,5,6
6282,82,134,2
6283,82,7,1
6284,82,136,6
6285,82,137,1
6286,82,138,1
6287,82,11,2
6288,82,140,1
6289,82,14,1
6290,82,15,1
6291,82,16,1
6292,82,17,1
6293,82,19,3
6294,82,20,3
6295,82,142,1
6296,82,22,1
6297,82,24,1
6298,82,25,1
6299,82,26,1
6300,82,27,1
6301,82,28,3
6302,82,29,2
6303,82,31,2
6304,82,32,2
6305,82,33,1
6306,82,35,1
6307,82,37,1
6308,82,38,4
6309,82,42,1
6310,82,45,12
6311,82,46,4
6312,82,8,1
6313,82,50,1
6314,82,115,1
6315,82,55,1
6316,82,57,1
6317,82,60,1
6318,82,61,1
6319,82,65,1
6320,82,67,1
6321,82,69,6
6322,82,70,2
